audio_id,filename,class_label,source,source_url,licence,author,date_fetched,duration_sec,sampling_rate,channels,recording_environment,recording_device,approximate_distance,original_or_augmented,parent_audio_id,segment_start_sec,segment_end_sec,sha256,dataset_split,freesound_id,fsd50k_split,fsd50k_labels,licence_url,environment_basis,fetch_batch
SS-GLA-0056,originals/glass_breaking/SS-GLA-0056.wav,Glass Breaking,FSD50K (Freesound clip 94202),https://freesound.org/s/94202/,CC-BY-3.0,Peter Lustig,2026-09-23,3.468,44100,1,indoor,unspecified,n/a,original,,,,9b85507f2dc01da4bb9f6c554852aae838e7a6d951366ee427519695c6bcb6c1,test,94202,dev,"Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-GLA-0057,originals/glass_breaking/SS-GLA-0057.wav,Glass Breaking,FSD50K (Freesound clip 120527),https://freesound.org/s/120527/,CC0-1.0,PlayPauseAndRewind,2026-09-23,4.168,44100,1,unspecified,unspecified,n/a,original,,,,794d80637b57d432ba4f356fd430581cf0f4735b522ba94618362c8afdc75103,train,120527,dev,"Fill_(with_liquid),Glass,Liquid",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-GLA-0058,originals/glass_breaking/SS-GLA-0058.wav,Glass Breaking,FSD50K (Freesound clip 977),https://freesound.org/s/977/,CC-BY-3.0,RHumphries,2026-09-23,1.37,44100,1,indoor,unspecified,n/a,original,,,,ad006a690927e42f5dde329a377c4ee4f091b2eccb48030674add5847fc7c7c2,train,977,eval,"Shatter,Chink_and_clink,Glass",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-GLA-0059,originals/glass_breaking/SS-GLA-0059.wav,Glass Breaking,FSD50K (Freesound clip 216279),https://freesound.org/s/216279/,CC-BY-3.0,RSilveira_88,2026-09-23,2.0,44100,1,unspecified,unspecified,n/a,original,,,,4f9faf2c6ae4a4e0b7c0a66ae4b361b473b71c9b24415fb7a9ea98e7e1d732b6,train,216279,dev,"Shatter,Glass",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-GLA-0060,originals/glass_breaking/SS-GLA-0060.wav,Glass Breaking,FSD50K (Freesound clip 260432),https://freesound.org/s/260432/,CC-BY-3.0,RoganDerrick,2026-09-23,0.802,44100,1,outdoor,unspecified,n/a,original,,,,b4556695d10d7662aef75175ae7799c9c1f8a58119aa3370cff03b2bb42fef68,train,260432,dev,"Shatter,Glass",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-GLA-0061,originals/glass_breaking/SS-GLA-0061.wav,Glass Breaking,FSD50K (Freesound clip 401619),https://freesound.org/s/401619/,CC0-1.0,Roxis_Boy,2026-09-23,5.12,44100,1,indoor,unspecified,n/a,original,,,,4e28b25bed7635b39bcad3f729ac76c304accfb0fd28787313576a44356f15ab,train,401619,dev,"Shatter,Glass",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-GLA-0062,originals/glass_breaking/SS-GLA-0062.wav,Glass Breaking,FSD50K (Freesound clip 194657),https://freesound.org/s/194657/,CC-BY-3.0,S. Dedalus,2026-09-23,8.524,44100,1,indoor,unspecified,n/a,original,,,,1dd649e47f4f1ac5f0bc3b4bb376737f7331f81b595df82ba0de84829dabfe93,test,194657,dev,Glass,http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-GLA-0063,originals/glass_breaking/SS-GLA-0063.wav,Glass Breaking,FSD50K (Freesound clip 355340),https://freesound.org/s/355340/,CC-BY-3.0,Samgd14,2026-09-23,9.893,44100,1,unspecified,unspecified,n/a,original,,,,fecac7839ab73422016a1732f1615c51be511aa4a2374ac8357a932995b57e0e,train,355340,dev,"Shatter,Glass",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-GLA-0064,originals/glass_breaking/SS-GLA-0064.wav,Glass Breaking,FSD50K (Freesound clip 342568),https://freesound.org/s/342568/,CC-BY-3.0,Sllarson,2026-09-23,4.714,44100,1,unspecified,unspecified,n/a,original,,,,1c6cb954e9f2302a4a04158fd670340c312e7b0b5faa3a897e8f512af3430979,train,342568,eval,"Shatter,Explosion,Glass",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-GLA-0065,originals/glass_breaking/SS-GLA-0065.wav,Glass Breaking,FSD50K (Freesound clip 179171),https://freesound.org/s/179171/,CC-BY-3.0,Snapper4298,2026-09-23,0.677,44100,1,indoor,unspecified,n/a,original,,,,99ab1989dfda48c2b6c511d023795db160092455afab50031eb392acf8d0cfda,val,179171,dev,Glass,http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-GLA-0066,originals/glass_breaking/SS-GLA-0066.wav,Glass Breaking,FSD50K (Freesound clip 275492),https://freesound.org/s/275492/,CC-BY-3.0,SophronsineSoundDesign,2026-09-23,1.483,44100,1,unspecified,unspecified,n/a,original,,,,57c5210398b355dbcfdf7693a8a08f976dcb5d0ceab0d4f5b04945ecfc15ba84,train,275492,dev,Crushing,http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-GLA-0067,originals/glass_breaking/SS-GLA-0067.wav,Glass Breaking,FSD50K (Freesound clip 109359),https://freesound.org/s/109359/,CC0-1.0,SoundCollectah,2026-09-23,4.594,44100,1,unspecified,unspecified,n/a,original,,,,a8d4c8294953716b828b81171e0feafd9784661d3637c231ed8e7c0e02a1f605,train,109359,dev,Crack,http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-GLA-0068,originals/glass_breaking/SS-GLA-0068.wav,Glass Breaking,FSD50K (Freesound clip 209979),https://freesound.org/s/209979/,CC0-1.0,Soundscape_Leuphana,2026-09-23,5.944,44100,1,unspecified,unspecified,n/a,original,,,,74f51daa03d52420010b835faf598d948b61538ca7275837a96e2317694b9214,train,209979,eval,"Walk_and_footsteps,Slam,Chink_and_clink,Door,Domestic_sounds_and_home_sounds,Glass",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-GLA-0069,originals/glass_breaking/SS-GLA-0069.wav,Glass Breaking,FSD50K (Freesound clip 212633),https://freesound.org/s/212633/,CC-BY-3.0,Taira Komori,2026-09-23,0.355,44100,1,indoor,unspecified,n/a,original,,,,4e1c013d05a3ed599acb92bb92b3ab086595b26f5b6e8fc42e498df00c1e60fd,train,212633,dev,"Dishes_and_pots_and_pans,Glass,Domestic_sounds_and_home_sounds",http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-GLA-0070,originals/glass_breaking/SS-GLA-0070.wav,Glass Breaking,FSD50K (Freesound clip 415284),https://freesound.org/s/415284/,CC-BY-3.0,TheScarlettWitch89,2026-09-23,5.271,44100,1,outdoor,unspecified,n/a,original,,,,9c2988dc611dd9b8bc6cdd00ccf361c2d9a5e97de11523d6bc56da1ad675176f,train,415284,dev,"Crack,Wood",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-GLA-0071,originals/glass_breaking/SS-GLA-0071.wav,Glass Breaking,FSD50K (Freesound clip 315646),https://freesound.org/s/315646/,CC-BY-3.0,TheSoundcatcher,2026-09-23,1.837,44100,1,outdoor,unspecified,n/a,original,,,,76501d7af5ea950e3c362236c058b20f35bfcacac23fd01a4a5f53ca9e8c4a54,test,315646,eval,"Shatter,Glass",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-GLA-0072,originals/glass_breaking/SS-GLA-0072.wav,Glass Breaking,FSD50K (Freesound clip 32905),https://freesound.org/s/32905/,CC0-1.0,ToddBradley,2026-09-23,14.971,44100,1,unspecified,unspecified,n/a,original,,,,191537d9a67ce187cca3e3873e7ec1ea428e2521a6188601e245e23b3240fc26,train,32905,dev,"Chink_and_clink,Glass",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-GLA-0073,originals/glass_breaking/SS-GLA-0073.wav,Glass Breaking,FSD50K (Freesound clip 96833),https://freesound.org/s/96833/,CC-BY-3.0,Tomlija,2026-09-23,1.218,44100,1,unspecified,unspecified,n/a,original,,,,aa616488a50eaa060970a2cdca1f5aa9a8151b8cfd6d8ab0a2c7f3225fb5ba8b,train,96833,eval,"Chink_and_clink,Glass",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-GLA-0074,originals/glass_breaking/SS-GLA-0074.wav,Glass Breaking,FSD50K (Freesound clip 188518),https://freesound.org/s/188518/,CC-BY-3.0,Tritus,2026-09-23,3.519,44100,1,unspecified,unspecified,n/a,original,,,,6573683bafb5d865d8d09c3b3f492f7a45a4554e0a553b7ad64f90e8b3b68091,train,188518,dev,Glass,http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-GLA-0075,originals/glass_breaking/SS-GLA-0075.wav,Glass Breaking,FSD50K (Freesound clip 362964),https://freesound.org/s/362964/,CC-BY-3.0,XRTdumper,2026-09-23,3.864,44100,1,unspecified,unspecified,n/a,original,,,,7104a26f07d93991d6a7332994418397bafcf0d57cadc9d751302d7bee27ffd8,train,362964,dev,Crack,http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-GLA-0076,originals/glass_breaking/SS-GLA-0076.wav,Glass Breaking,FSD50K (Freesound clip 406091),https://freesound.org/s/406091/,CC0-1.0,Yin_Yang_Jake007,2026-09-23,5.563,44100,1,unspecified,unspecified,n/a,original,,,,518602f447764dc662a013a8a7f143d93a44422769feb2b7e55af7676d1442ce,train,406091,eval,"Chink_and_clink,Glass",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-GLA-0077,originals/glass_breaking/SS-GLA-0077.wav,Glass Breaking,FSD50K (Freesound clip 270515),https://freesound.org/s/270515/,CC-BY-3.0,YleArkisto,2026-09-23,4.887,44100,1,outdoor,unspecified,n/a,original,,,,658c4978ca971ad1bf7d844abeeafeed8457a5cc686d3dd7ee8426e80df8c429,test,270515,dev,"Shatter,Liquid,Glass",http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-GLA-0078,originals/glass_breaking/SS-GLA-0078.wav,Glass Breaking,FSD50K (Freesound clip 206144),https://freesound.org/s/206144/,CC0-1.0,ahill86,2026-09-23,7.542,44100,1,outdoor,unspecified,n/a,original,,,,cc8ac056cfda0a3270f912ee1bf2f401b9ce436d45d515825cdbdd6c112361b7,val,206144,eval,"Cutlery_and_silverware,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-GLA-0079,originals/glass_breaking/SS-GLA-0079.wav,Glass Breaking,FSD50K (Freesound clip 238409),https://freesound.org/s/238409/,CC-BY-3.0,amorralteixe,2026-09-23,6.834,44100,1,indoor,unspecified,n/a,original,,,,66d52e3226ff21a4e973b85d85ceb0793c3b9da21d4271960f5b9ef969c7114d,val,238409,dev,"Cutlery_and_silverware,Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-GLA-0080,originals/glass_breaking/SS-GLA-0080.wav,Glass Breaking,FSD50K (Freesound clip 379407),https://freesound.org/s/379407/,CC0-1.0,an2netto,2026-09-23,0.592,44100,1,unspecified,unspecified,n/a,original,,,,dc83d0a41539e64e672cc86224aa21d0dda6ddedc0a996af03d841f5778e9eaf,train,379407,dev,"Chink_and_clink,Glass",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-GLA-0081,originals/glass_breaking/SS-GLA-0081.wav,Glass Breaking,FSD50K (Freesound clip 94244),https://freesound.org/s/94244/,Sampling+-1.0,anemicrose,2026-09-23,5.068,44100,1,unspecified,unspecified,n/a,original,,,,f2fb0d0fa97cc9d7d1eac548200cb9fe14dd59a3d9c84198eec54bdee94b3ed2,train,94244,dev,Crack,http://creativecommons.org/licenses/sampling+/1.0/,unmatched,fsd50k_real_v1
SS-GLA-0082,originals/glass_breaking/SS-GLA-0082.wav,Glass Breaking,FSD50K (Freesound clip 198385),https://freesound.org/s/198385/,CC0-1.0,ani_music,2026-09-23,3.196,44100,1,unspecified,unspecified,n/a,original,,,,6559ae73790ad199e67e96d000e7dacc4dcb9d93db378751873300382952db2d,train,198385,eval,"Chink_and_clink,Glass",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-GLA-0083,originals/glass_breaking/SS-GLA-0083.wav,Glass Breaking,FSD50K (Freesound clip 405646),https://freesound.org/s/405646/,CC0-1.0,apinasaundi,2026-09-23,0.627,44100,1,unspecified,unspecified,n/a,original,,,,5f39cf25d54ad798be12c5d78b6bf04d62547ad7e07d94db973070e3fabc5abc,val,405646,dev,Crushing,http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-GLA-0084,originals/glass_breaking/SS-GLA-0084.wav,Glass Breaking,FSD50K (Freesound clip 257350),https://freesound.org/s/257350/,CC0-1.0,arseniiv,2026-09-23,6.448,44100,1,unspecified,unspecified,n/a,original,,,,1766a4da65e7b6b907d5990136c2f3d8283322b94c0493cbe990e22683ca5883,train,257350,dev,Glass,http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-GLA-0085,originals/glass_breaking/SS-GLA-0085.wav,Glass Breaking,FSD50K (Freesound clip 144115),https://freesound.org/s/144115/,CC-BY-3.0,avakas,2026-09-23,3.388,44100,1,unspecified,unspecified,n/a,original,,,,be75e172198e30355245a2940fe2db8451e3f2eb4de921a29483532fa22d4a3f,train,144115,eval,"Shatter,Chink_and_clink,Glass",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-GLA-0086,originals/glass_breaking/SS-GLA-0086.wav,Glass Breaking,FSD50K (Freesound clip 114371),https://freesound.org/s/114371/,CC0-1.0,b.ploetzeneder,2026-09-23,3.437,44100,1,unspecified,unspecified,n/a,original,,,,210aafd7ee5eed809b375222b5c9ecdb186f810116627c4095e0107fe47a887c,train,114371,dev,Glass,http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-GLA-0087,originals/glass_breaking/SS-GLA-0087.wav,Glass Breaking,FSD50K (Freesound clip 387892),https://freesound.org/s/387892/,CC0-1.0,bajko,2026-09-23,4.058,44100,1,unspecified,unspecified,n/a,original,,,,646f483e6036bb888c6c37f6825bb9c58237d2585547f6ad2aa3f9c09813db3d,val,387892,eval,"Crack,Hands",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-GLA-0088,originals/glass_breaking/SS-GLA-0088.wav,Glass Breaking,FSD50K (Freesound clip 233715),https://freesound.org/s/233715/,CC0-1.0,beansqueso31,2026-09-23,6.092,44100,1,unspecified,unspecified,n/a,original,,,,ccc6c81518efdb0d4626444064639b393654bbd098f4f1928a6b27f56430ee82,train,233715,dev,"Chink_and_clink,Glass",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-GLA-0089,originals/glass_breaking/SS-GLA-0089.wav,Glass Breaking,FSD50K (Freesound clip 316643),https://freesound.org/s/316643/,CC0-1.0,benjaminharveydesign,2026-09-23,15.635,44100,1,unspecified,unspecified,n/a,original,,,,15d8dcc267ae0017112252e2d5e3fdba8c051be0b61fffec0e8e1d9233f95f9f,train,316643,dev,"Chink_and_clink,Glass",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-GLA-0090,originals/glass_breaking/SS-GLA-0090.wav,Glass Breaking,FSD50K (Freesound clip 272478),https://freesound.org/s/272478/,CC0-1.0,bolcol,2026-09-23,26.078,44100,1,unspecified,unspecified,n/a,original,,,,0622e8fa2c7601e6b6dcf586150f8d48eef1eec8eee24700fa502b7c22aa8c81,train,272478,dev,"Chink_and_clink,Glass",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-GLA-0091,originals/glass_breaking/SS-GLA-0091.wav,Glass Breaking,FSD50K (Freesound clip 198845),https://freesound.org/s/198845/,CC-BY-3.0,bone666138,2026-09-23,14.083,44100,1,vehicle,unspecified,n/a,original,,,,c24d0dbd04b06980dbad05995daabf2f9b6632a134d5863a9b5a71a8bde24353,train,198845,eval,"Engine_starting,Crushing,Car,Thump_and_thud,Motor_vehicle_(road),Vehicle,Engine",http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-GLA-0092,originals/glass_breaking/SS-GLA-0092.wav,Glass Breaking,FSD50K (Freesound clip 126877),https://freesound.org/s/126877/,CC-BY-3.0,bulbastre,2026-09-23,2.181,44100,1,unspecified,unspecified,n/a,original,,,,6c19d4dd018ffe74d7b1d03a65388e958b0a53e4d337025a0ab911bd93551414,train,126877,dev,"Shatter,Glass",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-GLA-0093,originals/glass_breaking/SS-GLA-0093.wav,Glass Breaking,FSD50K (Freesound clip 352065),https://freesound.org/s/352065/,CC0-1.0,cabled_mess,2026-09-23,0.521,44100,1,unspecified,unspecified,n/a,original,,,,25c5dee4279f2154d7b344e4c49c094e10630c077a967ba32eaace300f8d2455,val,352065,dev,"Chink_and_clink,Glass",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-GLA-0094,originals/glass_breaking/SS-GLA-0094.wav,Glass Breaking,FSD50K (Freesound clip 219521),https://freesound.org/s/219521/,CC-BY-3.0,cediez,2026-09-23,8.123,44100,1,unspecified,unspecified,n/a,original,,,,7a018909e673709d133d8bdd62c26ad23b69a9a3f3af972e93819418c07c1794,train,219521,dev,"Crack,Crackle",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-GLA-0095,originals/glass_breaking/SS-GLA-0095.wav,Glass Breaking,FSD50K (Freesound clip 71897),https://freesound.org/s/71897/,CC-BY-3.0,cmusounddesign,2026-09-23,2.336,44100,1,unspecified,unspecified,n/a,original,,,,eb3c3704b66f5d794df5eeaf1b9bcaf20d7124c9dd256919fac9466077ad945d,val,71897,dev,"Shatter,Glass",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-GLA-0096,originals/glass_breaking/SS-GLA-0096.wav,Glass Breaking,FSD50K (Freesound clip 38542),https://freesound.org/s/38542/,CC0-1.0,cognito perceptu,2026-09-23,0.967,44100,1,unspecified,unspecified,n/a,original,,,,c37f943d5a90c0d4181f676e58db8d5e96a7c93b6823b2212372346bffd9a430,train,38542,eval,"Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-GLA-0097,originals/glass_breaking/SS-GLA-0097.wav,Glass Breaking,FSD50K (Freesound clip 183450),https://freesound.org/s/183450/,CC0-1.0,corkscr3w,2026-09-23,2.37,44100,1,unspecified,unspecified,n/a,original,,,,83d7490810dbfd84af74812050bf1678b44c664ea219f9c4b5a91ea70e3092f7,val,183450,dev,Crack,http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-GLA-0098,originals/glass_breaking/SS-GLA-0098.wav,Glass Breaking,FSD50K (Freesound clip 365193),https://freesound.org/s/365193/,CC-BY-3.0,cylon8472,2026-09-23,5.062,44100,1,unspecified,unspecified,n/a,original,,,,2494306de6a792dde27b82a6ae28089a3a2c1e4728737ced999d181a50138e7f,train,365193,dev,"Hammer,Chink_and_clink,Tools,Glass",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-GLA-0099,originals/glass_breaking/SS-GLA-0099.wav,Glass Breaking,FSD50K (Freesound clip 360432),https://freesound.org/s/360432/,CC-BY-3.0,davethetech,2026-09-23,0.864,44100,1,unspecified,unspecified,n/a,original,,,,4bddb0a84a953d55801fc04db7f0b473650ec6360aac3468c7933a4826f644a8,train,360432,dev,"Chink_and_clink,Glass",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-GLA-0100,originals/glass_breaking/SS-GLA-0100.wav,Glass Breaking,FSD50K (Freesound clip 100733),https://freesound.org/s/100733/,CC-BY-3.0,de-rez,2026-09-23,2.103,44100,1,unspecified,unspecified,n/a,original,,,,dad2386ceaaf54e5d7100b580afc80806086bdb16fcb246595bd68372f0ad193,train,100733,dev,Glass,http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-GLA-0101,originals/glass_breaking/SS-GLA-0101.wav,Glass Breaking,FSD50K (Freesound clip 245167),https://freesound.org/s/245167/,CC-BY-3.0,deleted_user_4401185,2026-09-23,2.261,44100,1,unspecified,unspecified,n/a,original,,,,266bf54ce5ffe509bc3942af464339a7980c3e783d9c2005c8c07a1ba35f0770,train,245167,dev,"Shatter,Glass",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-GLA-0102,originals/glass_breaking/SS-GLA-0102.wav,Glass Breaking,FSD50K (Freesound clip 39241),https://freesound.org/s/39241/,CC-BY-3.0,delphidebrain,2026-09-23,1.0,44100,1,indoor,unspecified,n/a,original,,,,3bb8606c1d665c7031834c3d265a3253d512f63b1bb15e151f4d0853f0180365,train,39241,dev,Glass,http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-GLA-0103,originals/glass_breaking/SS-GLA-0103.wav,Glass Breaking,FSD50K (Freesound clip 433647),https://freesound.org/s/433647/,CC-BY-3.0,dersuperanton,2026-09-23,3.007,44100,1,unspecified,unspecified,n/a,original,,,,3458ab513e445de49a4fae6032760a2b22ba2f58d19d4db306b6f1bd77e72b39,train,433647,dev,Crack,http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-GLA-0104,originals/glass_breaking/SS-GLA-0104.wav,Glass Breaking,FSD50K (Freesound clip 30368),https://freesound.org/s/30368/,CC-BY-3.0,digifishmusic,2026-09-23,10.005,44100,1,outdoor,unspecified,n/a,original,,,,07bdfe73fb065db6e854818c92a7fea81cf974ff9ff94283f2c696267bef0e39,val,30368,dev,"Shatter,Glass",http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-GLA-0105,originals/glass_breaking/SS-GLA-0105.wav,Glass Breaking,FSD50K (Freesound clip 15394),https://freesound.org/s/15394/,CC-BY-3.0,dobroide,2026-09-23,6.174,44100,1,indoor,unspecified,n/a,original,,,,2097a4fa9fe238da74f52fae321f255ed117eb75ad6b98dee411e1270bd32cfe,train,15394,dev,Glass,http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-GLA-0106,originals/glass_breaking/SS-GLA-0106.wav,Glass Breaking,FSD50K (Freesound clip 171994),https://freesound.org/s/171994/,CC0-1.0,drewkelly,2026-09-23,1.439,44100,1,outdoor,unspecified,n/a,original,,,,cf314697e8b1528ee20ff6c60989bc2991fae58abc2eb3ed240c22867cb8e6fc,val,171994,eval,"Shatter,Glass",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-GLA-0107,originals/glass_breaking/SS-GLA-0107.wav,Glass Breaking,FSD50K (Freesound clip 204031),https://freesound.org/s/204031/,CC-BY-3.0,duckduckpony,2026-09-23,1.069,44100,1,unspecified,unspecified,n/a,original,,,,01e353798c001e7799042e38c73691dc41a3c69b0d7a545979128d94f7cade57,val,204031,dev,Crushing,http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-GLA-0108,originals/glass_breaking/SS-GLA-0108.wav,Glass Breaking,FSD50K (Freesound clip 214356),https://freesound.org/s/214356/,CC0-1.0,edhutschek,2026-09-23,1.494,44100,1,outdoor,unspecified,n/a,original,,,,3d5a8ca032bfc00c8e2cc6e800fa24996d223630c0ba8e1f69e54ba26b075f5a,test,214356,eval,"Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
